ANZSCO code,Occupation,Year,Metric,Value
3341,Plumbers,2012,Employment,73800.0
3411,Electricians,2012,Employment,131500.0
3421,Airconditioning and Refrigeration Mechanics,2012,Employment,26500.0
3422,Electrical Distribution Trades Workers,2012,Employment,13400.0
3423,Electronics Trades Workers,2012,Employment,32500.0
3424,Telecommunications Trades Workers,2012,Employment,21900.0
3511,Bakers and Pastrycooks,2012,Employment,26200.0
3512,Butchers and Smallgoods Makers,2012,Employment,21600.0
3513,Chefs,2012,Employment,74100.0
3514,Cooks,2012,Employment,39900.0
3611,Animal Attendants and Trainers,2012,Employment,15800.0
3612,Shearers,2012,Employment,3700.0
3613,Veterinary Nurses,2012,Employment,13200.0
3621,Florists,2012,Employment,6900.0
3622,Gardeners,2012,Employment,67800.0
3623,Greenkeepers,2012,Employment,13700.0
3624,Nurserypersons,2012,Employment,6500.0
3911,Hairdressers,2012,Employment,64800.0
3921,"Binders, Finishers and Screen Printers",2012,Employment,3300.0
3922,Graphic Pre-press Trades Workers,2012,Employment,3600.0
3923,Printers,2012,Employment,13600.0
3931,Canvas and Leather Goods Makers,2012,Employment,2700.0
3932,Clothing Trades Workers,2012,Employment,7700.0
3933,Upholsterers,2012,Employment,4200.0
3941,Cabinetmakers,2012,Employment,26000.0
3942,Wood Machinists and Other Wood Trades Workers,2012,Employment,4700.0
3991,Boat Builders and Shipwrights,2012,Employment,4200.0
3992,"Chemical, Gas, Petroleum & Power Plant Operators",2012,Employment,9500.0
3993,"Gallery, Library and Museum Technicians",2012,Employment,4400.0
3994,Jewellers,2012,Employment,4500.0
3995,Performing Arts Technicians,2012,Employment,15800.0
3996,Signwriters,2012,Employment,5500.0
3999,Other Technicians and Trades Workers,2012,Employment,17200.0
4111,Ambulance Officers and Paramedics,2012,Employment,17700.0
4112,"Dental Hygienists, Technicians and Therapists",2012,Employment,6600.0
4113,Diversional Therapists,2012,Employment,4700.0
4114,Enrolled and Mothercraft Nurses,2012,Employment,26800.0
4115,Indigenous Health Workers,2012,Employment,800.0
4116,Massage Therapists,2012,Employment,15300.0
4117,Welfare Support Workers,2012,Employment,49700.0
4211,Child Carers,2012,Employment,116600.0
4221,Education Aides,2012,Employment,86700.0
4231,Aged and Disabled Carers,2012,Employment,118200.0
4232,Dental Assistants,2012,Employment,21000.0
4233,Nursing Support and Personal Care Workers,2012,Employment,75200.0
4234,Special Care Workers,2012,Employment,1600.0
4311,Bar Attendants and Baristas,2012,Employment,87700.0
4312,Cafe Workers,2012,Employment,22700.0
4313,Gaming Workers,2012,Employment,8900.0
4314,Hotel Service Managers,2012,Employment,6600.0
4315,Waiters,2012,Employment,115000.0
4319,Other Hospitality Workers,2012,Employment,3100.0
4411,Defence Force Members - Other Ranks,2012,Employment,0
4412,Fire and Emergency Workers,2012,Employment,18500.0
4413,Police,2012,Employment,63000.0
4421,Prison Officers,2012,Employment,12600.0
4422,Security Officers and Guards,2012,Employment,50000.0
4511,Beauty Therapists,2012,Employment,19500.0
4512,Driving Instructors,2012,Employment,7700.0
4513,Funeral Workers,2012,Employment,1500.0
4514,"Gallery, Museum and Tour Guides",2012,Employment,5500.0
4515,Personal Care Consultants,2012,Employment,4900.0
4516,Tourism and Travel Advisers,2012,Employment,19900.0
4517,Travel Attendants,2012,Employment,10600.0
4518,Other Personal Service Workers,2012,Employment,13000.0
4521,Fitness Instructors,2012,Employment,25300.0
4522,Outdoor Adventure Guides,2012,Employment,2300.0
4523,"Sports Coaches, Instructors and Officials",2012,Employment,38000.0
4524,Sportspersons,2012,Employment,11000.0
5111,"Contract, Program and Project Administrators",2012,Employment,108700.0
5121,Office Managers,2012,Employment,135300.0
5122,Practice Managers,2012,Employment,15500.0
5211,Personal Assistants,2012,Employment,53400.0
5212,Secretaries,2012,Employment,71300.0
5311,General Clerks,2012,Employment,209500.0
5321,Keyboard Operators,2012,Employment,57300.0
5411,Call or Contact Centre Workers,2012,Employment,34000.0
5412,Information Officers,2012,Employment,67300.0
5421,Receptionists,2012,Employment,186000.0
5511,Accounting Clerks,2012,Employment,153200.0
5512,Bookkeepers,2012,Employment,107600.0
5513,Payroll Clerks,2012,Employment,39600.0
5521,Bank Workers,2012,Employment,57100.0
5522,Credit and Loans Officers,2012,Employment,26100.0
5523,"Insurance, Money Market and Statistical Clerks",2012,Employment,33600.0
5611,Betting Clerks,2012,Employment,2000.0
5612,Couriers and Postal Deliverers,2012,Employment,39100.0
5613,Filing and Registry Clerks,2012,Employment,21400.0
5614,Mail Sorters,2012,Employment,16900.0
5615,Survey Interviewers,2012,Employment,5900.0
5616,Switchboard Operators,2012,Employment,4300.0
5619,Other Clerical and Office Support Workers,2012,Employment,8100.0
5911,Purchasing and Supply Logistics Clerks,2012,Employment,85400.0
5912,Transport and Despatch Clerks,2012,Employment,31800.0
5991,Conveyancers and Legal Executives,2012,Employment,15100.0
5992,Court and Legal Clerks,2012,Employment,12900.0
5993,Debt Collectors,2012,Employment,9700.0
5994,Human Resource Clerks,2012,Employment,16700.0
5995,Inspectors and Regulatory Officers,2012,Employment,30000.0
5996,"Insurance Investigators, Loss Adjusters and Risk Surveyors",2012,Employment,6200.0
5997,Library Assistants,2012,Employment,6300.0
5999,Other Clerical & Administrative Workers,2012,Employment,15700.0
6111,"Auctioneers, and Stock and Station Agents",2012,Employment,3200.0
6112,Insurance Agents,2012,Employment,12100.0
6113,Sales Representatives,2012,Employment,96400.0
6121,Real Estate Sales Agents,2012,Employment,76600.0
6211,Sales Assistants (General),2012,Employment,501300.0
6212,ICT Sales Assistants,2012,Employment,15100.0
6213,Motor Vehicle and Vehicle Parts Salespersons,2012,Employment,35700.0
6214,Pharmacy Sales Assistants,2012,Employment,29700.0
6215,Retail Supervisors,2012,Employment,35400.0
6216,Service Station Attendants,2012,Employment,11100.0
6217,Street Vendors and Related Salespersons,2012,Employment,13800.0
6219,Other Sales Assistants and Salespersons,2012,Employment,17700.0
6311,Checkout Operators and Office Cashiers,2012,Employment,135200.0
6391,Models and Sales Demonstrators,2012,Employment,13800.0
6392,Retail and Wool Buyers,2012,Employment,4900.0
6393,Telemarketers,2012,Employment,10400.0
6394,Ticket Salespersons,2012,Employment,21800.0
6395,Visual Merchandisers,2012,Employment,6500.0
6399,Other Sales Support Workers,2012,Employment,1800.0
7111,"Clay, Concrete, Glass & Stone Machine Operators",2012,Employment,3800.0
7112,Industrial Spraypainters,2012,Employment,6100.0
7113,Paper and Wood Processing Machine Operators,2012,Employment,7600.0
7114,Photographic Developers and Printers,2012,Employment,1700.0
7115,Plastics and Rubber Production Machine Operators,2012,Employment,8600.0
7116,Sewing Machinists,2012,Employment,11600.0
7117,Textile & Footwear Production Machine Operators,2012,Employment,3100.0
7119,Other Machine Operators,2012,Employment,11400.0
7121,"Crane, Hoist and Lift Operators",2012,Employment,11500.0
7122,"Drillers, Miners and Shot Firers",2012,Employment,51400.0
7123,Engineering Production Workers,2012,Employment,21900.0
7129,Other Stationary Plant Operators,2012,Employment,21300.0
7211,"Agricultural, Forestry & Horticultural Operators",2012,Employment,15200.0
7212,Earthmoving Plant Operators,2012,Employment,50900.0
7213,Forklift Drivers,2012,Employment,60100.0
7219,Other Mobile Plant Operators,2012,Employment,11200.0
7311,Automobile Drivers,2012,Employment,36100.0
7312,Bus and Coach Drivers,2012,Employment,39500.0
7313,Train and Tram Drivers,2012,Employment,12500.0
7321,Delivery Drivers,2012,Employment,43300.0
7331,Truck Drivers,2012,Employment,179600.0
7411,Storepersons,2012,Employment,122800.0
8111,Car Detailers,2012,Employment,17000.0
8112,Commercial Cleaners,2012,Employment,166600.0
8113,Domestic Cleaners,2012,Employment,32200.0
8114,Housekeepers,2012,Employment,24300.0
8115,Laundry Workers,2012,Employment,14000.0
8116,Other Cleaners,2012,Employment,13300.0
8211,Building and Plumbing Labourers,2012,Employment,47000.0
8212,Concreters,2012,Employment,42600.0
8213,Fencers,2012,Employment,8700.0
8214,Insulation and Home Improvement Installers,2012,Employment,13500.0
8215,Paving and Surfacing Labourers,2012,Employment,11500.0
8216,Railway Track Workers,2012,Employment,3100.0
8217,Structural Steel Construction Workers,2012,Employment,26100.0
8219,Other Construction and Mining Labourers,2012,Employment,8400.0
8311,Food and Drink Factory Workers,2012,Employment,29400.0
8312,"Meat Boners and Slicers, and Slaughterers",2012,Employment,8700.0
8313,"Meat, Poultry and Seafood Process Workers",2012,Employment,21300.0
8321,Packers,2012,Employment,73000.0
8322,Product Assemblers,2012,Employment,34400.0
8391,Metal Engineering Process Workers,2012,Employment,9800.0
8392,Plastics and Rubber Factory Workers,2012,Employment,5500.0
8393,Product Quality Controllers,2012,Employment,15600.0
8394,Timber and Wood Process Workers,2012,Employment,6000.0
8399,Other Factory Process Workers,2012,Employment,7200.0
8411,Aquaculture Workers,2012,Employment,700.0
8412,Crop Farm Workers,2012,Employment,15000.0
8413,Forestry and Logging Workers,2012,Employment,4700.0
8414,Garden and Nursery Labourers,2012,Employment,30300.0
8415,Livestock Farm Workers,2012,Employment,25700.0
8416,Mixed Crop and Livestock Farm Workers,2012,Employment,4200.0
8419,"Other Farm, Forestry and Garden Workers",2012,Employment,10400.0
8511,Fast Food Cooks,2012,Employment,40000.0
8512,Food Trades Assistants,2012,Employment,5700.0
8513,Kitchenhands,2012,Employment,121100.0
8911,Freight and Furniture Handlers,2012,Employment,13700.0
8912,Shelf Fillers,2012,Employment,63900.0
8991,Caretakers,2012,Employment,4900.0
8992,Deck and Fishing Hands,2012,Employment,7200.0
8993,Handypersons,2012,Employment,49200.0
8994,Motor Vehicle Parts and Accessories Fitters,2012,Employment,15500.0
8995,Printing Assistants and Table Workers,2012,Employment,5900.0
8996,Recycling and Rubbish Collectors,2012,Employment,2300.0
8997,Vending Machine Attendants,2012,Employment,6100.0
8999,Other Miscellaneous Labourers,2012,Employment,58500.0
1111,Chief Executives and Managing Directors,2013,Employment,61600.0
1112,General Managers,2013,Employment,58100.0
1113,Legislators,2013,Employment,2500.0
1211,Aquaculture Farmers,2013,Employment,2000.0
1212,Crop Farmers,2013,Employment,47400.0
1213,Livestock Farmers,2013,Employment,69300.0
1214,Mixed Crop and Livestock Farmers,2013,Employment,24200.0
1311,"Advertising, Public Relations and Sales Manager",2013,Employment,129300.0
1321,Corporate Services Managers,2013,Employment,8800.0
1322,Finance Managers,2013,Employment,46000.0
1323,Human Resource Managers,2013,Employment,48000.0
1324,Policy and Planning Managers,2013,Employment,23300.0
1332,Engineering Managers,2013,Employment,20500.0
1333,"Importers, Exporters and Wholesalers",2013,Employment,20500.0
1336,"Supply, Distribution and Procurement Managers",2013,Employment,26400.0
1341,Child Care Centre Managers,2013,Employment,15200.0
1342,Health and Welfare Services Managers,2013,Employment,20100.0
1343,School Principals,2013,Employment,19700.0
1344,Other Education Managers,2013,Employment,12800.0
1351,ICT Managers,2013,Employment,48500.0
1391,Commissioned Officers (Management),2013,Employment,2200.0
1392,Senior Non-Commissioned Defence Force Officers,2013,Employment,0
1399,Other Specialist Managers,2013,Employment,47200.0
1411,Cafe and Restaurant Managers,2013,Employment,63900.0
1412,Caravan Park and Camping Ground Managers,2013,Employment,4800.0
1413,Hotel and Motel Managers,2013,Employment,18600.0
1414,Licensed Club Managers,2013,Employment,5300.0
1419,Other Accommodation and Hospitality Managers,2013,Employment,7400.0
1421,Retail Managers,2013,Employment,247300.0
1491,"Amusement, Fitness and Sports Centre Managers",2013,Employment,10700.0
1492,"Call, Contact Centre & Customer Service Managers",2013,Employment,40200.0
1493,Conference and Event Organisers,2013,Employment,23500.0
1494,Transport Services Managers,2013,Employment,15900.0
1499,"Other Hospitality, Retail and Service Managers",2013,Employment,64000.0
2111,"Actors, Dancers and Other Entertainers",2013,Employment,4400.0
2112,Music Professionals,2013,Employment,9900.0
2113,Photographers,2013,Employment,11700.0
2114,Visual Arts and Crafts Professionals,2013,Employment,6600.0
2121,"Artistic Directors, Media Producers & Presenters",2013,Employment,12000.0
2122,"Authors, and Book and Script Editors",2013,Employment,6200.0
2123,"Film, Television, Radio and Stage Directors",2013,Employment,12100.0
2124,Journalists and Other Writers,2013,Employment,21200.0
2211,Accountants,2013,Employment,168600.0
2212,"Auditors, Company Secretaries and Corporate Treasurers",2013,Employment,17000.0
2221,Financial Brokers,2013,Employment,24300.0
2222,Financial Dealers,2013,Employment,12300.0
2223,Financial Investment Advisers and Managers,2013,Employment,40900.0
2231,Human Resource Professionals,2013,Employment,62300.0
2232,ICT Trainers,2013,Employment,2800.0
2233,Training and Development Professionals,2013,Employment,23800.0
2241,"Actuaries, Mathematicians and Statisticians",2013,Employment,6100.0
2242,"Archivists, Curators and Records Managers",2013,Employment,9100.0
2243,Economists,2013,Employment,5300.0
2244,Intelligence and Policy Analysts,2013,Employment,15900.0
2245,Land Economists and Valuers,2013,Employment,10500.0
2246,Librarians,2013,Employment,11900.0
2247,Management and Organisation Analysts,2013,Employment,58200.0
2249,Other Information and Organisation Professionals,2013,Employment,21000.0
2251,Advertising and Marketing Professionals,2013,Employment,46700.0
2252,ICT Sales Professionals,2013,Employment,14400.0
2253,Public Relations Professionals,2013,Employment,21700.0
2254,Technical Sales Representatives,2013,Employment,28400.0
2311,Air Transport Professionals,2013,Employment,13700.0
2312,Marine Transport Professionals,2013,Employment,9900.0
2321,Architects and Landscape Architects,2013,Employment,20100.0
2322,Surveyors and Spatial Scientists,2013,Employment,17200.0
2323,"Fashion, Industrial and Jewellery Designers",2013,Employment,7800.0
2324,"Graphic and Web Designers, and Illustrators",2013,Employment,56500.0
2325,Interior Designers,2013,Employment,6200.0
2326,Urban and Regional Planners,2013,Employment,10600.0
2331,Chemical and Materials Engineers,2013,Employment,3300.0
2332,Civil Engineering Professionals,2013,Employment,44300.0
2333,Electrical Engineers,2013,Employment,22100.0
2334,Electronics Engineers,2013,Employment,8100.0
2335,"Industrial, Mechanical and Production Engineers",2013,Employment,33400.0
2336,Mining Engineers,2013,Employment,10400.0
2339,Other Engineering Professionals,2013,Employment,9200.0
2341,Agricultural and Forestry Scientists,2013,Employment,9700.0
2342,"Chemists, and Food and Wine Scientists",2013,Employment,8600.0
2343,Environmental Scientists,2013,Employment,20900.0
2344,"Geologists, Geophysicists and Hydrogeologists",2013,Employment,11400.0
2345,Life Scientists,2013,Employment,7000.0
2346,Medical Laboratory Scientists,2013,Employment,15800.0
2347,Veterinarians,2013,Employment,8600.0
2349,Other Natural and Physical Science Professionals,2013,Employment,7200.0
